CCC-D016CA8A541B444784957F9289CA4F6F,0,CCC_EPIC_FUNCTION,0,0,0,6,NULL,0,NULL,2024-12-16 14:22:49.153,2024-12-17 11:58:55.963,steliosk,sa,0,0,1,0,NULL,0,0,0,NULL,Epic Function,NULL,0,NULL,0,NULL,0,0,0,0,0,1,<Key><T>DialogColumn</T><P>CCC-D016CA8A541B444784957F9289CA4F6F</P></Key>,0,NULL,0,0,NULL,0,0,0,0,11,0,0,0,1,nvarchar,256,1,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-2DD1A3A21AC4BA4C987ABE686FDB5D3E,0,CCC_FUNCTION_CATEGORY,0,0,0,6,NULL,0,NULL,2024-12-16 14:22:49.190,2024-12-17 11:58:55.987,steliosk,sa,0,0,1,0,NULL,0,0,0,NULL,Function Category,NULL,0,NULL,0,NULL,0,0,0,0,0,1,<Key><T>DialogColumn</T><P>CCC-2DD1A3A21AC4BA4C987ABE686FDB5D3E</P></Key>,0,NULL,0,0,NULL,0,0,0,0,23,0,0,0,1,nvarchar,256,1,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-4D84ABD927224745A0B6F822C77755FB,0,CCC_FUNCTION_GROUP,0,0,0,6,NULL,0,NULL,2024-12-16 14:22:49.223,2024-12-17 11:58:56.007,steliosk,sa,0,0,1,0,NULL,0,0,0,NULL,Function Group,NULL,0,NULL,0,NULL,0,0,0,0,0,1,<Key><T>DialogColumn</T><P>CCC-4D84ABD927224745A0B6F822C77755FB</P></Key>,0,NULL,0,0,NULL,0,0,0,0,41,0,0,0,1,nvarchar,256,1,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-9BE6282839F660478525447C1D20D24A,0,CCC_FUNCTION_SORT,0,0,0,6,NULL,0,NULL,2024-12-16 14:22:49.257,2024-12-17 11:58:56.030,steliosk,sa,0,0,1,0,NULL,0,0,0,NULL,Function Sort,NULL,0,NULL,0,NULL,0,0,0,0,0,1,<Key><T>DialogColumn</T><P>CCC-9BE6282839F660478525447C1D20D24A</P></Key>,0,NULL,0,0,NULL,0,0,0,0,58,0,0,0,1,nvarchar,256,1,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-722F2AF2D3180247B9562E7CD16317AF,0,CCC_FUWAVAZ_FUNCTION,0,0,0,6,NULL,0,NULL,2024-12-16 14:22:49.293,2024-12-17 11:58:56.050,steliosk,sa,0,0,1,0,NULL,0,0,0,NULL,Fuwavaz Function,NULL,0,NULL,0,NULL,0,0,0,0,0,1,<Key><T>DialogColumn</T><P>CCC-722F2AF2D3180247B9562E7CD16317AF</P></Key>,0,NULL,0,0,NULL,0,0,0,0,40,0,0,0,1,nvarchar,256,1,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-5CB655F503EB6A418B7BE31E8A2DB457,0,CCC_JCI_FUNCTION,0,0,0,6,NULL,0,NULL,2024-12-16 14:22:49.330,2024-12-17 11:58:56.073,steliosk,sa,0,0,1,0,NULL,0,0,0,NULL,JCI Function,NULL,0,NULL,0,NULL,0,0,0,0,0,1,<Key><T>DialogColumn</T><P>CCC-5CB655F503EB6A418B7BE31E8A2DB457</P></Key>,0,NULL,0,0,NULL,0,0,0,0,26,0,0,0,1,nvarchar,256,1,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-92E183DF5A137B43AF2F3D18127339A6,0,CCC_ORGANIZATION_ID,0,0,0,6,NULL,0,NULL,2024-12-16 14:22:49.363,2024-12-17 11:58:56.093,steliosk,sa,0,0,1,0,NULL,0,0,0,NULL,Organization ID,NULL,0,NULL,0,NULL,0,0,0,0,0,1,<Key><T>DialogColumn</T><P>CCC-92E183DF5A137B43AF2F3D18127339A6</P></Key>,0,NULL,0,0,NULL,0,0,0,0,10,0,0,0,1,nvarchar,256,1,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-5EB9D454A24F6E42BE1B81523A1F8561,0,CCC_ORGANIZATION_NAME,0,0,0,6,NULL,0,NULL,2024-12-16 14:22:49.400,2024-12-17 11:58:56.117,steliosk,sa,0,0,1,0,NULL,0,0,0,NULL,Organization Name,NULL,0,NULL,0,NULL,0,0,0,0,0,1,<Key><T>DialogColumn</T><P>CCC-5EB9D454A24F6E42BE1B81523A1F8561</P></Key>,0,NULL,0,0,NULL,0,0,0,0,76,0,0,0,1,nvarchar,256,1,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-B2E14C3D75033246B5CEB818AFB8784A,0,CCC_PAID_YN,0,0,0,6,NULL,0,NULL,2024-12-16 14:22:49.437,2024-12-17 11:58:56.137,steliosk,sa,0,0,1,0,NULL,0,0,0,NULL,Paid,NULL,0,NULL,0,NULL,0,0,0,0,0,1,<Key><T>DialogColumn</T><P>CCC-B2E14C3D75033246B5CEB818AFB8784A</P></Key>,0,NULL,0,0,NULL,0,0,0,0,2,0,0,0,1,nvarchar,256,1,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-6E39F815E072FB469E19974503059672,0,CCC_PERSON_ID,0,0,0,6,NULL,0,NULL,2024-12-16 14:22:49.473,2024-12-17 11:58:56.160,steliosk,sa,0,0,1,0,NULL,0,0,0,NULL,Person ID,NULL,0,NULL,0,NULL,0,0,0,0,0,1,<Key><T>DialogColumn</T><P>CCC-6E39F815E072FB469E19974503059672</P></Key>,0,NULL,0,0,NULL,0,0,0,0,11,0,0,0,1,nvarchar,256,1,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-A72049F30C024B4C813B6BC903A934A2,0,CCC_PIL_PNIL,0,0,0,6,NULL,0,NULL,2024-12-16 14:22:49.510,2024-12-17 11:58:56.180,steliosk,sa,0,0,1,0,NULL,0,0,0,NULL,PIL PNIL,NULL,0,NULL,0,NULL,0,0,0,0,0,1,<Key><T>DialogColumn</T><P>CCC-A72049F30C024B4C813B6BC903A934A2</P></Key>,0,NULL,0,0,NULL,0,0,0,0,7,0,0,0,1,nvarchar,256,1,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-E3A72E08D585564E825584E947D87527,0,CCC_PRIMARY_FLAG,0,0,0,6,NULL,0,NULL,2024-12-16 14:22:49.547,2024-12-17 11:58:56.200,steliosk,sa,0,0,1,0,NULL,0,0,0,NULL,Primary Flag,NULL,0,NULL,0,NULL,0,0,0,0,0,1,<Key><T>DialogColumn</T><P>CCC-E3A72E08D585564E825584E947D87527</P></Key>,0,NULL,0,0,NULL,0,0,0,0,2,0,0,0,1,nvarchar,256,1,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-E06CA75D674B9A4CA5BF87DABEA9F3E8,0,CCC_SPECIALISM,0,0,0,6,NULL,0,NULL,2024-12-16 14:22:49.583,2024-12-17 11:58:56.220,steliosk,sa,0,0,1,0,NULL,0,0,0,NULL,Specialism,NULL,0,NULL,0,NULL,0,0,0,0,0,1,<Key><T>DialogColumn</T><P>CCC-E06CA75D674B9A4CA5BF87DABEA9F3E8</P></Key>,0,NULL,0,0,NULL,0,0,0,0,3,0,0,0,1,nvarchar,256,1,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-8C62A7741B0F734081262241B9EE8862,0,CCC_START_DATE_ASS,0,0,0,6,NULL,0,NULL,2024-12-16 14:22:49.620,2024-12-17 11:58:56.243,steliosk,sa,0,0,1,0,NULL,0,0,0,NULL,Start Date Assignment,NULL,0,NULL,0,NULL,0,0,0,0,0,1,<Key><T>DialogColumn</T><P>CCC-8C62A7741B0F734081262241B9EE8862</P></Key>,0,NULL,0,0,NULL,0,0,0,0,20,0,0,0,1,nvarchar,256,1,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
CCC-EC30F300184EE24FAAB153F40DD65E56,0,CCC_TOP_ORG_ID,0,0,0,6,NULL,0,NULL,2024-12-16 14:22:49.657,2024-12-17 11:58:56.263,steliosk,sa,0,0,1,0,NULL,0,0,0,NULL,Top Org ID,NULL,0,NULL,0,NULL,0,0,0,0,0,1,<Key><T>DialogColumn</T><P>CCC-EC30F300184EE24FAAB153F40DD65E56</P></Key>,0,NULL,0,0,NULL,0,0,0,0,10,0,0,0,1,nvarchar,256,1,CCC-T-CCCOAMCONTRACTS,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,0,0
